Time,Channel A,Frequency,Triangular,Rectangular,Channel A
(ms),(V),(kHz),(dBV),(dBV),(dBV)
,,,,,
-4.81722577,0.3299051,22.04047188,-103.5856,-86.8931,-96.41007
-4.81672177,-0.3840754,22.10102262,-115.5149,-101.2246,-95.4075
-4.81621777,-0.3202307,22.16157337,-98.82785,-87.36224,-94.53757
-4.81571377,0.3950011,22.22212412,-96.00566,-86.83376,-92.67524
-4.81520977,0.3118686,22.28267487,-96.6698,-89.70692,-90.70078
-4.81470577,-0.4009827,22.34322561,-95.14614,-87.08636,-89.27837
-4.81420177,-0.300058,22.40377636,-92.42195,-92.66217,-88.39722
-4.81369777,0.4087954,22.46432711,-91.56084,-84.99503,-87.96252
-4.81319377,0.2913297,22.52487785,-92.69722,-90.79983,-87.8765
-4.81268977,-0.4151738,22.5854286,-94.96751,-93.15472,-88.07924
-4.81218577,-0.280282,22.64597935,-96.5481,-87.36187,-88.34785
-4.81168177,0.4231086,22.70653009,-98.30884,-94.74324,-88.07453
-4.81117777,0.271157,22.76708084,-98.35973,-87.90318,-87.13832
-4.81067377,-0.4286325,22.82763159,-95.95188,-88.9709,-86.223
-4.81016977,-0.2591327,22.88818233,-93.38718,-100.7838,-85.88597
-4.80966577,0.4350719,22.94873308,-90.91548,-85.30276,-86.51421
-4.80916177,0.2490005,23.00928383,-89.60184,-91.81879,-88.26356
-4.80865777,-0.4413282,23.06983458,-91.45351,-92.77671,-90.80524
-4.80815377,-0.2370983,23.13038532,-103.1824,-85.19242,-94.23624
-4.80764977,0.4482559,23.19093607,-96.15615,-97.02083,-100.3572
-4.80714577,0.2288583,23.25148682,-91.93132,-82.50988,-100.6952
-4.80664177,-0.4537492,23.31203756,-94.34071,-97.06633,-95.13972
-4.80613777,-0.2154302,23.37258831,-99.06379,-89.004,-92.68224
-4.80563377,0.4575945,23.43313906,-97.06683,-86.74402,-91.06727
-4.80512977,0.2039552,23.4936898,-93.37122,-103.972,-89.26292
-4.80462577,-0.4622333,23.55424055,-90.85014,-83.16818,-87.94254
-4.80412177,-0.1916562,23.6147913,-91.04407,-95.35069,-87.62437
-4.80361777,0.4695273,23.67534204,-94.70918,-92.92596,-88.33205
-4.80311377,0.1800592,23.73589279,-101.0006,-86.07846,-90.47699
-4.80260977,-0.4727927,23.79644354,-100.3194,-101.3924,-95.32977
-4.80210577,-0.1697745,23.85699429,-99.38814,-85.47517,-107.8249
-4.80160177,0.4772485,23.91754503,-103.725,-91.40242,-104.3069
-4.80109777,0.1568041,23.97809578,-97.87863,-91.64316,-98.06071
-4.80059377,-0.4811548,24.03864653,-95.93998,-85.6625,-95.42546
-4.80008977,-0.1438948,24.09919727,-99.02109,-101.7867,-94.26082
-4.79958577,0.4858547,24.15974802,-103.3815,-87.28532,-93.91527
-4.79908177,0.1325114,24.22029877,-101.6412,-87.83174,-93.60915
-4.79857777,-0.487991,24.28084951,-99.63937,-90.85156,-92.84859
-4.79807377,-0.1199988,24.34140026,-98.34054,-87.09621,-91.21902
-4.79756977,0.4908292,24.40195101,-98.72134,-94.63554,-88.78822
-4.79706577,0.108768,24.46250175,-98.56207,-86.18117,-86.92345
-4.79656177,-0.4951933,24.5230525,-90.98291,-88.19293,-86.21527
-4.79605777,-0.0949736,24.58360325,-87.15522,-89.13925,-86.32643
-4.79555377,0.4954375,24.644154,-87.54356,-82.98354,-86.82278
-4.79504977,0.08325449,24.70470474,-92.76366,-95.79282,-87.74856
-4.79454577,-0.4980621,24.76525549,-103.5163,-85.53288,-89.76822
-4.79404177,-0.06921598,24.82580624,-100.3185,-89.21413,-93.96945
-4.79353777,0.5015107,24.88635698,-102.8838,-93.04102,-97.80518
-4.79303377,0.05896176,24.94690773,-108.6403,-86.4982,-94.89295
-4.79252977,-0.4999237,25.00745848,-98.13,-101.2597,-93.98994
-4.79202577,-0.04306162,25.06800922,-96.2714,-92.70184,-95.63615
-4.79152177,0.5047456,25.12855997,-96.01195,-86.46343,-98.66562
-4.79101777,0.03170873,25.18911072,-97.55577,-96.56253,-102.6486
-4.79051377,-0.504532,25.24966146,-102.1089,-84.88011,-108.5519
-4.79000977,-0.02105777,25.31021221,-101.4678,-91.90663,-101.5376
-4.78950577,0.5050203,25.37076296,-103.899,-88.21239,-97.0438
-4.78900177,0.00744652,25.43131371,-103.4822,-86.95093,-96.15965
-4.78849777,-0.5044099,25.49186445,-97.93214,-94.90188,-97.23357
-4.78799377,0.00744652,25.5524152,-98.40377,-88.55978,-97.31786
-4.78748977,0.5058748,25.61296595,-99.55212,-90.33169,-96.24694
-4.78698577,-0.01843318,25.67351669,-96.85157,-90.41707,-96.22501
-4.78648177,-0.5036775,25.73406744,-99.3315,-86.75336,-97.63921
-4.78597777,0.03295999,25.79461819,-105.0433,-103.9528,-99.31158
-4.78547377,0.5035249,25.85516893,-104.0303,-86.0548,-101.1303
-4.78496977,-0.04232917,25.91571968,-102.9522,-89.39335,-105.4326
-4.78446577,-0.5006866,25.97627043,-115.7314,-91.17184,-120.7312
-4.78396177,0.05746635,26.03682117,-103.6294,-85.84834,-113.0962
-4.78345777,0.5000153,26.09737192,-101.8923,-97.51351,-112.6092
-4.78295377,-0.06970428,26.15792267,-108.63,-85.78561,-106.9514
-4.78244977,-0.4981841,26.21847342,-104.361,-88.85041,-101.8819
-4.78194577,0.08124027,26.27902416,-111.3049,-90.77903,-100.7606
-4.78144177,0.4956816,26.33957491,-103.7898,-86.10343,-101.1064
-4.78093777,-0.09234901,26.40012566,-98.59589,-102.7191,-99.34488
-4.78043377,-0.4942167,26.4606764,-101.0589,-88.37952,-95.71151
-4.77992977,0.1058992,26.52122715,-102.7865,-90.34443,-92.60734
-4.77942577,0.4910733,26.5817779,-102.7486,-101.7337,-91.27347
-4.77892177,-0.1168859,26.64232864,-96.90652,-87.01005,-91.39578
-4.77841777,-0.4867397,26.70287939,-92.48518,-88.59928,-91.80969
-4.77791377,0.1306497,26.76343014,-94.55632,-85.30885,-91.93462
-4.77740977,0.4849696,26.82398088,-102.0242,-86.66821,-92.42283
-4.77690577,-0.143498,26.88453163,-106.3651,-94.81303,-94.24964
-4.77640177,-0.480636,26.94508238,-106.3438,-84.68837,-98.07517
-4.77589777,0.1589099,27.00563313,-111.2764,-96.42383,-99.67062
-4.77539377,0.4791101,27.06618387,-106.7047,-87.06109,-95.81104
-4.77488977,-0.1670278,27.12673462,-103.9221,-87.29192,-93.13409
-4.77438577,-0.4730674,27.18728537,-94.70062,-94.61322,-91.5864
-4.77388177,0.1799371,27.24783611,-92.44054,-83.15406,-91.32169
-4.77337777,0.4695273,27.30838686,-92.34805,-100.4219,-92.37755
-4.77287377,-0.19129,27.36893761,-94.17446,-89.89165,-94.09601
-4.77236977,-0.4643391,27.42948835,-104.7704,-86.73561,-96.15788
-4.77186577,0.2048402,27.4900391,-101.0098,-102.4102,-99.21013
-4.77136177,0.4585711,27.55058985,-98.48494,-83.9988,-104.5785
-4.77085777,-0.2117069,27.61114059,-105.6842,-94.10016,-108.1376
-4.77035377,-0.453383,27.67169134,-101.5119,-87.29333,-107.0583
-4.76984977,0.2282174,27.73224209,-98.89626,-88.79757,-109.4969
-4.76934577,0.4480117,27.79279284,-106.1549,-113.772,-106.4967
-4.76884177,-0.235847,27.85334358,-110.1677,-87.03218,-103.9122
-4.76833777,-0.4421827,27.91389433,-105.3088,-90.58641,-101.5144
-4.76783377,0.247383,27.97444508,-110.3717,-91.5398,-96.90814
-4.76732977,0.4380627,28.03499582,-103.9176,-86.06999,-94.30247
-4.76682577,-0.2590106,28.09554657,-94.66077,-95.94692,-93.37265
-4.76632177,-0.4308603,28.15609732,-92.35508,-84.33571,-93.37938
-4.76581777,0.2714011,28.21664806,-94.65659,-91.1033,-94.0045
-4.76531377,0.4211249,28.27719881,-102.6974,-92.70927,-95.48093
-4.76480977,-0.2808924,28.33774956,-100.4862,-85.39957,-99.44798
-4.76430577,-0.4154179,28.3983003,-101.9091,-97.13191,-101.0576
-4.76380177,0.2914518,28.45885105,-99.30317,-85.59068,-94.32101
-4.76329777,0.4089175,28.5194018,-94.60815,-90.26749,-91.67136
-4.76279377,-0.2992035,28.57995255,-94.02099,-101.1494,-91.50627
-4.76228977,-0.4007385,28.64050329,-91.87058,-83.49577,-92.19339
-4.76178577,0.3111057,28.70105404,-93.90079,-92.78667,-92.58112
-4.76128177,0.3942381,28.76160479,-106.2405,-85.90588,-92.31335
-4.76077777,-0.3202307,28.82215553,-107.6977,-88.10622,-92.75206
-4.76027377,-0.3835872,28.88270628,-114.795,-94.15689,-94.78969
-4.75976977,0.3307901,28.94325703,-100.0298,-85.42004,-95.5403
-4.75926577,0.3784295,29.00380777,-96.12451,-92.53333,-93.56949
-4.75876177,-0.3385113,29.06435852,-94.48037,-84.31351,-91.80904
-4.75825777,-0.3673818,29.12490927,-94.88328,-89.02751,-90.78957
-4.75775377,0.3496811,29.18546001,-96.81599,-92.72991,-90.83392
-4.75724977,0.3591418,29.24601076,-98.53683,-84.68085,-92.46199
-4.75674577,-0.3595386,29.30656151,-96.23416,-98.56475,-95.87547
-4.75624177,-0.3495895,29.36711226,-100.1836,-88.7195,-100.6586
-4.75573777,0.3671072,29.427663,-108.4721,-88.96841,-106.0022
-4.75523377,0.3414716,29.48821375,-97.64919,-99.34575,-105.3676
-4.75472977,-0.3746147,29.5487645,-97.06387,-84.91862,-100.5312
-4.75422577,-0.3328044,29.60931524,-101.3649,-98.98566,-97.59752
-4.75372177,0.3838008,29.66986599,-114.7565,-88.77777,-97.13433
-4.75321777,0.3221839,29.73041674,-104.5997,-89.7342,-99.43645
-4.75271377,-0.3916745,29.79096748,-108.929,-102.733,-104.6117
-4.75220977,-0.314005,29.85151823,-102.0039,-89.0897,-106.2429
-4.75170577,0.4015931,29.91206898,-100.2045,-89.6293,-108.0358
-4.75120177,0.3022859,29.97261972,-98.77694,-91.56211,-116.3975
-4.75069777,-0.4084597,30.03317047,-101.6617,-85.5444,-130.7236
-4.75019377,-0.2919706,30.09372122,-104.0479,-108.1881,-124.0839
-4.74968977,0.4136479,30.15427197,-98.37983,-86.53891,-113.1575
-4.74918577,0.2824793,30.21482271,-100.345,-89.38855,-104.7353
-4.74868177,-0.4212775,30.27537346,-105.6341,-93.07273,-100.5135
-4.74817777,-0.2698141,30.33592421,-104.4989,-84.96048,-99.97974
-4.74767377,0.4290902,30.39647495,-114.6889,-105.3132,-104.0255
-4.74716977,0.2597125,30.4570257,-106.9347,-86.03233,-122.919
-4.74666577,-0.4368419,30.51757645,-108.1869,-87.94013,-105.1985
-4.74616177,-0.2480544,30.57812719,-109.9674,-90.81639,-100.0199
-4.74565777,0.4404126,30.63867794,-98.38638,-84.4511,-97.48233
-4.74515377,0.2386853,30.69922869,-96.63041,-102.8077,-95.75633
-4.74464977,-0.4463027,30.75977943,-99.14003,-87.77983,-93.98032
-4.74414577,-0.2271493,30.82033018,-103.5679,-88.14133,-92.99798
-4.74364177,0.4522538,30.88088093,-102.9639,-92.21894,-93.49331
-4.74313777,0.2145451,30.94143167,-98.69882,-85.5462,-95.15135
-4.74263377,-0.456618,31.00198242,-100.4742,-96.632,-97.0868
-4.74212977,-0.2036195,31.06253317,-101.246,-85.69727,-98.65856
-4.74162577,0.4644307,31.12308392,-101.3324,-89.64661,-98.41348
-4.74112177,0.1931211,31.18363466,-103.0063,-93.83671,-96.09676
-4.74061777,-0.467452,31.24418541,-101.0099,-86.22028,-94.71344
-4.74011377,-0.1803339,31.30473616,-98.65572,-96.49805,-95.33034
-4.73960977,0.4728843,31.3652869,-98.40099,-88.46765,-97.32582
-4.73910577,0.1696219,31.42583765,-101.5376,-88.12886,-98.6433
-4.73860177,-0.4770348,31.4863884,-110.0546,-96.1034,-98.14005
-4.73809777,-0.1569567,31.54693914,-99.47017,-86.59636,-96.9934
-4.73759377,0.4819788,31.60748989,-101.1003,-91.61308,-95.59393
-4.73708977,0.1445967,31.66804064,-100.0396,-88.04764,-93.91933
-4.73658577,-0.4841151,31.72859138,-95.35754,-87.68396,-92.22748
-4.73608177,-0.1333048,31.78914213,-97.13882,-120.2198,-90.14352
-4.73557777,0.4875942,31.84969288,-97.00108,-85.07504,-88.25805
-4.73507377,0.1203345,31.91024363,-95.82455,-96.07906,-87.29569
-4.73456977,-0.4917142,31.97079437,-92.33237,-91.09558,-86.9181
-4.73406577,-0.1066622,32.03134512,-91.73553,-84.98779,-86.73496
-4.73356177,0.4960479,32.09189587,-93.36171,-98.46782,-86.93997
-4.73305777,0.09567553,32.15244661,-94.23028,-88.26309,-87.84785
-4.73255377,-0.4975738,32.21299736,-94.8845,-88.32597,-89.58619
-4.73204977,-0.08114871,32.27354811,-98.62016,-88.79775,-92.18102
-4.73154577,0.4990387,32.33409885,-111.7355,-86.53419,-95.76036
-4.73104177,0.07242043,32.3946496,-112.2333,-104.6265,-101.082
-4.73053777,-0.5008087,32.45520035,-108.7382,-87.19778,-107.5214
-4.73003377,-0.05725272,32.51575109,-106.6457,-89.98775,-102.9492
-4.72952977,0.5013886,32.57630184,-107.4117,-90.8392,-100.4709
-4.72902577,0.04464858,32.63685259,-106.142,-87.32356,-99.43065
-4.72852177,-0.5018159,32.69740334,-109.0783,-102.8057,-97.97382
-4.72801777,-0.03012177,32.75795408,-104.0721,-87.01867,-96.22881
-4.72751377,0.503769,32.81850483,-98.51379,-89.9558,-94.34417
-4.72700977,0.01977599,32.87905558,-96.34895,-92.17497,-93.10131
-4.72650577,-0.5048982,32.93960632,-94.65489,-88.47182,-92.72961
-4.72600177,-0.00488296,33.00015707,-95.26727,-92.68646,-92.71484
-4.72549777,0.5045015,33.06070782,-100.7825,-87.08831,-92.86915
-4.72499377,-0.00549333,33.12125856,-110.7128,-87.74535,-93.95
-4.72448977,-0.5023041,33.18180931,-103.5059,-95.17394,-96.7076
-4.72398577,0.01876888,33.24236006,-100.1159,-84.76868,-101.3255
-4.72348177,0.5015107,33.3029108,-103.4532,-102.2392,-105.89
-4.72297777,-0.02890103,33.36346155,-109.2491,-87.45845,-105.8568
-4.72247377,-0.5031587,33.4240123,-101.1679,-90.93739,-104.8896
-4.72196977,0.04391614,33.48456305,-104.6485,-98.38558,-106.6889
-4.72146577,0.5025178,33.54511379,-103.9495,-88.07957,-103.1634
-4.72096177,-0.05664235,33.60566454,-105.6266,-92.2992,-96.93431
-4.72045777,-0.5003204,33.66621529,-101.3444,-90.15198,-93.73425
-4.71995377,0.06866664,33.72676603,-94.26703,-88.23741,-92.50945
-4.71944977,0.4975432,33.78731678,-92.0363,-92.64473,-91.72423
-4.71894577,-0.08114871,33.84786753,-95.29829,-85.00807,-90.71695
-4.71844177,-0.4969329,33.90841827,-101.9949,-88.98373,-89.8925
-4.71793777,0.09595019,33.96896902,-102.4161,-87.94015,-89.76694
-4.71743377,0.4960479,34.02951977,-100.6903,-86.14732,-90.40337
-4.71692977,-0.1044343,34.09007051,-96.08685,-101.8893,-91.22394
-4.71642577,-0.4893643,34.15062126,-94.67412,-86.18858,-91.4082
-4.71592177,0.1184729,34.21117201,-96.10068,-88.03626,-91.00907
-4.71541777,0.4897,34.27172276,-99.92786,-88.67027,-91.13053
-4.71491377,-0.1324198,34.3322735,-102.3553,-85.64639,-92.77416
-4.71440977,-0.4856105,34.39282425,-99.75945,-99.12839,-95.80017
-4.71390577,0.1429792,34.453375,-98.31055,-84.20876,-96.72065
-4.71340177,0.4806055,34.51392574,-98.72884,-92.44801,-94.1489
-4.71289777,-0.1552171,34.57447649,-95.2308,-89.17236,-91.81044
-4.71239377,-0.4766686,34.63502724,-93.37619,-87.24213,-90.52525
-4.71188977,0.1687368,34.69557798,-93.94473,-96.77371,-90.44465
-4.71138577,0.4727622,34.75612873,-95.67612,-86.80621,-91.87527
-4.71088177,-0.1769768,34.81667948,-99.12872,-91.04871,-95.16989
-4.71037777,-0.4687033,34.87723022,-109.6445,-94.7116,-99.47812
-4.70987377,0.1919004,34.93778097,-100.489,-87.02377,-100.2242
-4.70936977,0.4631794,34.99833172,-96.1593,-94.81316,-98.11443
-4.70886577,-0.2027345,35.05888247,-96.85558,-89.7457,-96.22977
-4.70836177,-0.4592425,35.11943321,-105.0135,-87.36113,-95.3801
-4.70785777,0.214423,35.17998396,-110.817,-105.2582,-96.03827
-4.70735377,0.4513687,35.24053471,-106.947,-85.48237,-97.97815
-4.70684977,-0.2245247,35.30108545,-96.88138,-88.91499,-98.62922
-4.70634577,-0.4479202,35.3616362,-98.02028,-85.29807,-98.22902
-4.70584177,0.2373119,35.42218695,-101.9508,-85.5563,-99.24112
-4.70533777,0.4440138,35.48273769,-103.299,-94.15025,-102.6187
-4.70483377,-0.2457961,35.54328844,-111.3291,-84.20027,-105.4074
-4.70432977,-0.4349803,35.60383919,-107.2862,-94.21606,-102.0639
-4.70382577,0.2585833,35.66438993,-98.99063,-85.39719,-99.8165
-4.70332177,0.4303415,35.72494068,-99.79022,-88.20678,-97.24883
-4.70281777,-0.2693259,35.78549143,-106.7285,-97.22597,-94.28452
-4.70231377,-0.4217658,35.84604218,-111.0451,-85.58068,-92.48392
-4.70180977,0.2807398,35.90659292,-100.1316,-93.03761,-91.74429
-4.70130577,0.4171575,35.96714367,-95.72369,-89.27674,-90.83574
-4.70080177,-0.2913602,36.02769442,-95.34174,-84.77299,-89.29875
-4.70029777,-0.4073305,36.08824516,-96.79768,-96.6295,-88.02251
-4.69979377,0.3011566,36.14879591,-96.30902,-86.04005,-87.65211
-4.69928977,0.4008301,36.20934666,-93.34781,-88.80718,-88.08035
-4.69878577,-0.3132725,36.2698974,-92.2795,-85.56506,-88.89632
-4.69828177,-0.3928953,36.33044815,-95.47573,-87.26719,-89.82688
-4.69777777,0.3210547,36.3909989,-98.0108,-99.15775,-90.96475
-4.69727377,0.3881344,36.45154964,-97.88272,-84.34303,-92.91813
-4.69676977,-0.3284402,36.51210039,-102.5972,-92.30087,-96.16248
-4.69626577,-0.3770867,36.57265114,-107.2259,-89.33182,-100.6333
-4.69576177,0.3408612,36.63320189,-115.1316,-85.71662,-101.9311
-4.69525777,0.3686025,36.69375263,-111.7286,-103.4628,-97.45659
-4.69475377,-0.3483383,36.75430338,-98.94487,-84.69342,-94.84803
-4.69424977,-0.3603015,36.81485413,-95.12515,-90.73116,-93.47504
-4.69374577,0.3580432,36.87540487,-94.8065,-88.59724,-92.09386
-4.69324177,0.3501999,36.93595562,-96.21601,-88.21341,-90.39977
-4.69273777,-0.3683889,36.99650637,-100.4898,-102.3518,-88.98244
-4.69223377,-0.3417463,37.05705711,-102.4791,-86.73028,-88.28614
-4.69172977,0.3755913,37.11760786,-95.83146,-89.13795,-88.13518
-4.69122577,0.3332621,37.17815861,-91.4169,-88.94159,-88.05116
-4.69072177,-0.3823359,37.23870935,-90.33051,-87.42213,-87.68745
-4.69021777,-0.3222144,37.2992601,-92.22617,-93.35472,-87.03635
-4.68971377,0.3928648,37.35981085,-95.79085,-85.97217,-86.59225
-4.68920977,0.310007,37.4203616,-96.73634,-89.97235,-86.84618
-4.68870577,-0.399884,37.48091234,-95.57611,-99.13995,-87.87003
-4.68820177,-0.3026826,37.54146309,-94.57359,-84.14661,-89.39507
-4.68769777,0.4090396,37.60201384,-94.10275,-96.41412,-90.7209
-4.68719377,0.2928251,37.66256458,-97.65717,-88.21628,-91.22412
-4.68668977,-0.4141972,37.72311533,-104.6511,-87.73505,-91.58836
-4.68618577,-0.2784204,37.78366608,-95.54076,-93.74747,-92.80338
-4.68568177,0.4214911,37.84421682,-93.57009,-86.53911,-94.4847
-4.68517777,0.2705466,37.90476757,-94.78115,-90.28161,-95.05608
-4.68467377,-0.4282357,37.96531832,-101.9711,-86.88522,-94.7552
-4.68416977,-0.2591327,38.02586906,-104.3996,-86.04999,-95.02213
-4.68366577,0.4368114,38.08641981,-98.63483,-92.10242,-96.90109
-4.68316177,0.2507401,38.14697056,-103.9799,-86.91926,-100.3439
-4.68265777,-0.4420606,38.20752131,-96.67178,-91.78848,-101.1737
-4.68215377,-0.2403333,38.26807205,-96.45424,-90.44532,-97.72337
-4.68164977,0.4467604,38.3286228,-97.48283,-85.11444,-94.06761
-4.68114577,0.2305979,38.38917355,-97.18611,-93.82408,-92.93728
-4.68064177,-0.4517655,38.44972429,-99.2155,-87.00378,-94.5058
-4.68013777,-0.2135685,38.51027504,-95.6232,-88.07257,-98.14506
-4.67963377,0.4590899,38.57082579,-99.38069,-89.07364,-105.2697
-4.67912977,0.2052065,38.63137653,-106.9828,-85.21594,-113.498
-4.67862577,-0.4618671,38.69192728,-100.4078,-100.9553,-100.0816
-4.67812177,-0.1918088,38.75247803,-100.6152,-86.20288,-94.31551
-4.67761777,0.4685507,38.81302877,-98.64654,-88.93899,-91.22761
-4.67711377,0.1813105,38.87357952,-95.53325,-87.98514,-90.06671
-4.67660977,-0.4723045,38.93413027,-94.36555,-86.28862,-90.08279
-4.67610577,-0.1680349,38.99468102,-95.63402,-98.89287,-90.79201
-4.67560177,0.4763939,39.05523176,-98.1321,-86.05573,-92.23778
-4.67509777,0.1569262,39.11578251,-100.802,-90.52009,-94.43663
-4.67459377,-0.4801477,39.17633326,-102.6229,-92.54417,-96.37826
-4.67408977,-0.1440168,39.236884,-99.38695,-84.95908,-96.60524
-4.67358577,0.4857021,39.29743475,-102.194,-97.11499,-94.9855
-4.67308177,0.1321452,39.3579855,-106.7254,-86.24545,-92.24293
-4.67257777,-0.4864956,39.41853624,-96.66663,-89.22677,-89.37137
-4.67207377,-0.1204871,39.47908699,-93.75079,-91.40047,-87.20383
-4.67156977,0.4923246,39.53963774,-91.00786,-88.13409,-86.13746
-4.67106577,0.1103854,39.60018848,-89.18243,-89.81012,-86.20777
-4.67056177,-0.4953154,39.66073923,-89.74895,-85.2838,-87.19449
-4.67005777,-0.09396649,39.72128998,-94.80721,-88.22951,-89.08934
-4.66955377,0.4958037,39.78184072,-103.5818,-95.55952,-92.60956
-4.66904977,0.08249153,39.84239147,-96.88556,-84.77586,-98.02309
-4.66854577,-0.4998016,39.90294222,-96.64923,-98.90337,-94.9865
-4.66804177,-0.07071139,39.96349297,-97.55039,-88.28493,-91.63223
-4.66753777,0.5010224,40.02404371,-94.8867,-88.53577,-91.35415
-4.66703377,0.05948057,40.08459446,-93.61494,-94.53397,-93.23256
-4.66652977,-0.5037996,40.14514521,-97.12692,-84.41459,-97.14426
-4.66602577,-0.04519791,40.20569595,-120.6001,-94.96743,-105.2885
-4.66552177,0.5023957,40.2662467,-98.10376,-86.41189,-112.6837
-4.66501777,0.03295999,40.32679745,-95.73139,-90.68085,-102.0533
-4.66451377,-0.5025483,40.38734819,-97.46792,-97.07785,-98.6196
-4.66400977,-0.01855525,40.44789894,-100.0604,-87.60001,-97.52807
-4.66350577,0.5026398,40.50844969,-112.1421,-91.26594,-97.88464
-4.66300177,0.00845363,40.56900043,-102.989,-90.57103,-97.91595
-4.66249777,-0.5039216,40.62955118,-110.2396,-86.09166,-98.88497
-4.66199377,0.00720237,40.69010193,-101.1753,-104.1297,-101.7946
-4.66148977,0.5067598,40.75065268,-96.95972,-84.83362,-102.8401
-4.66098577,-0.01831111,40.81120342,-101.8304,-91.89864,-99.69519
-4.66048177,-0.5040437,40.87175417,-105.6274,-89.36374,-97.31319
-4.65997777,0.03222755,40.93230492,-98.43423,-88.1298,-95.25992
-4.65947377,0.503647,40.99285566,-96.21521,-98.28098,-93.50441
-4.65896977,-0.04394665,41.05340641,-94.83173,-84.94748,-93.40929
-4.65846577,-0.5026703,41.11395716,-93.97809,-90.75906,-94.86914
-4.65796177,0.0547502,41.1745079,-98.74405,-92.91962,-95.94184
-4.65745777,0.4979095,41.23505865,-105.6672,-86.70255,-95.97594
-4.65695377,-0.06735435,41.2956094,-97.47208,-93.45885,-96.73749
-4.65644977,-0.49794,41.35616014,-101.4453,-84.76576,-98.42715
-4.65594577,0.08099613,41.41671089,-100.0455,-87.52788,-98.70602
-4.65544177,0.4966582,41.47726164,-94.3283,-87.51441,-96.77631
-4.65493777,-0.09372234,41.53781239,-94.78588,-88.62618,-94.15198
-4.65443377,-0.4930876,41.59836313,-98.97153,-98.83035,-92.30552
-4.65392977,0.1066317,41.65891388,-102.7245,-86.76434,-92.26825
-4.65342577,0.4913175,41.71946463,-101.9724,-89.95982,-94.54113
-4.65292177,-0.1164891,41.78001537,-100.2058,-95.59395,-99.44716
-4.65241777,-0.4869839,41.84056612,-101.8926,-85.84987,-100.7417
-4.65191377,0.1325114,41.90111687,-113.9306,-96.55011,-95.23436
