Time,Channel A,Frequency,Rectangular,Hann,Flat-top
(ms),(V),(kHz),(dBV),(dBV),(dBV)
,,,,,
-0.19630606,-0.5015412,577.1697196,-87.6451,-71.60941,-61.52296
-0.19580206,-0.5024262,577.2302704,-76.05135,-91.33344,-63.93801
-0.19529806,-0.5018159,577.2908211,-78.81705,-93.7622,-68.55931
-0.19479406,-0.5004425,577.3513719,-79.15858,-94.60141,-75.91633
-0.19429006,-0.5006866,577.4119226,-77.27998,-90.77565,-85.79485
-0.19378606,-0.5014191,577.4724734,-83.13201,-93.16895,-92.59926
-0.19328206,-0.5010529,577.5330241,-81.7159,-98.66779,-92.15811
-0.19277806,-0.5012971,577.5935749,-83.74791,-102.3935,-92.68427
-0.19227406,-0.5001984,577.6541256,-93.58018,-96.36787,-96.89022
-0.19177006,-0.4996796,577.7146763,-87.69958,-96.49848,-100.5076
-0.19126606,-0.5001984,577.7752271,-85.75044,-104.4405,-98.73702
-0.19076206,-0.4989471,577.8357778,-110.216,-102.1068,-100.8752
-0.19025806,-0.5024262,577.8963286,-81.85639,-100.1723,-109.8894
-0.18975406,-0.5000458,577.9568793,-85.06836,-105.8264,-112.9339
-0.18925006,-0.5009308,578.0174301,-83.27953,-100.3044,-107.7009
-0.18874606,-0.5008087,578.0779808,-80.05611,-102.0982,-101.1419
-0.18824205,-0.5005646,578.1385316,-88.40463,-100.9895,-96.01805
-0.18773805,-0.5001984,578.1990823,-79.70448,-96.73572,-95.75842
-0.18723405,-0.4996796,578.2596331,-87.56346,-92.42755,-98.64375
-0.18673005,-0.5008087,578.3201838,-84.84674,-92.45101,-99.95187
-0.18622605,-0.5006866,578.3807346,-84.62963,-96.58736,-97.75025
-0.18572205,-0.5012971,578.4412853,-87.32318,-103.8897,-96.76774
-0.18521805,-0.4995575,578.5018361,-86.30177,-106.8992,-98.63757
-0.18471405,-0.4990692,578.5623868,-80.04456,-94.23333,-102.0376
-0.18421005,-0.5006866,578.6229376,-87.16492,-93.98288,-99.56529
-0.18370605,-0.5021821,578.6834883,-76.41225,-90.76163,-85.28156
-0.18320205,-0.4995575,578.744039,-75.2836,-95.00854,-73.91949
-0.18269805,-0.5001984,578.8045898,-76.18684,-88.72894,-66.89433
-0.18219405,-0.4993133,578.8651405,-69.80061,-84.40331,-63.00152
-0.18169005,-0.4989471,578.9256913,-78.27891,-68.18598,-61.29076
-0.18118605,-0.5000458,578.986242,-62.61055,-62.2071,-60.84606
-0.18068205,-0.498703,579.0467928,-62.849,-60.95976,-60.81768
-0.18017805,-0.5003204,579.1073435,-70.29762,-63.70757,-60.95964
-0.17967405,-0.4981841,579.1678943,-87.74643,-71.44926,-61.85188
-0.17917005,-0.4995575,579.228445,-75.11672,-95.02254,-64.35891
-0.17866605,-0.4998016,579.2889958,-77.91848,-85.78448,-69.34381
-0.17816205,-0.5000458,579.3495465,-77.73532,-90.06755,-78.20024
-0.17765805,-0.5006866,579.4100973,-78.58482,-97.45171,-97.4315
-0.17715405,-0.5005646,579.470648,-82.19682,-95.54839,-100.8963
-0.17665005,-0.5000458,579.5311988,-81.26694,-93.17139,-108.5342
-0.17614605,-0.5032808,579.5917495,-84.94386,-109.3042,-96.58398
-0.17564205,-0.4996796,579.6523002,-88.47602,-92.31049,-96.95815
-0.17513805,-0.4996796,579.712851,-93.08506,-92.28001,-100.3339
-0.17463405,-0.4995575,579.7734017,-86.04992,-100.5862,-94.69326
-0.17413005,-0.4989471,579.8339525,-94.12019,-96.81232,-93.26659
-0.17362605,-0.5003204,579.8945032,-81.2986,-96.17041,-96.10416
-0.17312205,-0.5009308,579.955054,-82.76892,-95.01167,-99.70538
-0.17261805,-0.4994354,580.0156047,-82.18713,-95.26239,-98.45158
-0.17211405,-0.5019379,580.0761555,-80.28027,-96.91033,-94.15116
-0.17161005,-0.5015412,580.1367062,-95.24866,-98.90151,-91.76105
-0.17110605,-0.4999237,580.197257,-79.91438,-96.26305,-92.0432
-0.17060205,-0.5000458,580.2578077,-87.15339,-94.10835,-93.82845
-0.17009805,-0.5021821,580.3183585,-85.17969,-99.5646,-94.87979
-0.16959405,-0.501175,580.3789092,-82.13788,-103.5032,-97.05387
-0.16909005,-0.4993133,580.43946,-88.98805,-95.67112,-105.5336
-0.16858605,-0.5005646,580.5000107,-85.75699,-102.9989,-106.3932
-0.16808205,-0.5003204,580.5605615,-79.96019,-95.159,-98.30944
-0.16757805,-0.4996796,580.6211122,-88.85631,-94.90126,-95.25905
-0.16707405,-0.4983062,580.6816629,-75.9493,-93.02959,-86.32653
-0.16657005,-0.5000458,580.7422137,-75.76972,-89.91861,-74.60684
-0.16606605,-0.5029145,580.8027644,-74.72038,-87.03442,-67.3189
-0.16556205,-0.5001984,580.8633152,-70.1716,-86.03138,-63.29484
-0.16505805,-0.5001984,580.9238659,-77.08924,-68.599,-61.51244
-0.16455405,-0.4991913,580.9844167,-62.9385,-62.44694,-61.02612
-0.16405005,-0.5008087,581.0449674,-62.77562,-61.09714,-60.95873
-0.16354605,-0.5014191,581.1055182,-70.07532,-63.75764,-61.03657
-0.16304205,-0.5008087,581.1660689,-90.69911,-71.31822,-61.82393
-0.16253805,-0.5001984,581.2266197,-74.75645,-89.97974,-64.15347
-0.16203405,-0.5009308,581.2871704,-79.61578,-87.6207,-68.74162
-0.16153005,-0.501175,581.3477212,-78.87705,-115.3611,-76.26653
-0.16102605,-0.5003204,581.4082719,-77.66492,-92.3838,-86.5461
-0.16052205,-0.4991913,581.4688227,-83.40423,-92.88055,-92.33344
-0.16001805,-0.5015412,581.5293734,-81.45734,-99.632,-90.48804
-0.15951405,-0.4996796,581.5899241,-85.62892,-110.9021,-88.24192
-0.15901005,-0.5015412,581.6504749,-90.90471,-97.76558,-88.47345
-0.15850605,-0.5018159,581.7110256,-88.71233,-89.70267,-89.96332
-0.15800205,-0.4994354,581.7715764,-84.93626,-89.60794,-89.8894
-0.15749805,-0.5001984,581.8321271,-94.50966,-96.80039,-88.9062
-0.15699405,-0.4998016,581.8926779,-83.10158,-101.0858,-89.13391
-0.15649005,-0.5004425,581.9532286,-85.49754,-100.4387,-91.08356
-0.15598605,-0.5018159,582.0137794,-83.32445,-95.93372,-93.42494
-0.15548205,-0.4993133,582.0743301,-80.03587,-94.8838,-93.34625
-0.15497805,-0.4996796,582.1348809,-89.71947,-102.1082,-91.85237
-0.15447405,-0.4975738,582.1954316,-80.08011,-100.9825,-91.82687
-0.15397005,-0.4999237,582.2559824,-86.42907,-95.01357,-93.61194
-0.15346605,-0.49794,582.3165331,-84.28277,-95.22277,-93.39657
-0.15296205,-0.5009308,582.3770839,-83.60258,-104.9747,-92.29462
-0.15245805,-0.4996796,582.4376346,-92.10443,-96.28636,-94.26874
-0.15195405,-0.49794,582.4981854,-88.26541,-92.42104,-98.71994
-0.15145005,-0.5005646,582.5587361,-78.76842,-97.82184,-99.49893
-0.15094605,-0.5003204,582.6192868,-90.2689,-97.03639,-98.49908
-0.15044205,-0.4991913,582.6798376,-75.25413,-98.9937,-92.01501
-0.14993805,-0.498825,582.7403883,-77.19224,-95.89695,-76.1766
-0.14943405,-0.4983062,582.8009391,-75.34465,-84.46097,-68.09489
-0.14893005,-0.501175,582.8614898,-69.94003,-90.02045,-63.74652
-0.14842605,-0.4999237,582.9220406,-76.70206,-69.27641,-61.78166
-0.14792205,-0.5000458,582.9825913,-63.11276,-62.64103,-61.18362
-0.14741805,-0.4993133,583.0431421,-62.60118,-61.06028,-61.05
-0.14691405,-0.4999237,583.1036928,-69.59556,-63.50796,-61.08096
-0.14641005,-0.5001984,583.1642436,-85.98408,-70.72514,-61.82707
-0.14590605,-0.4999237,583.2247943,-75.49099,-91.27747,-64.13702
-0.14540205,-0.5010529,583.2853451,-79.46622,-87.63226,-68.7924
-0.14489805,-0.5015412,583.3458958,-78.30629,-94.73042,-76.7988
-0.14439405,-0.5006866,583.4064466,-78.73597,-100.1482,-90.27995
-0.14389005,-0.4996796,583.4669973,-82.88889,-105.4459,-96.30219
-0.14338605,-0.4993133,583.5275481,-80.65243,-102.4747,-97.63699
-0.14288205,-0.5009308,583.5880988,-83.92186,-94.47631,-99.30396
-0.14237805,-0.5005646,583.6486495,-88.87564,-93.35353,-97.98058
-0.14187405,-0.5008087,583.7092003,-87.5743,-96.57228,-93.98177
-0.14137005,-0.4993133,583.769751,-88.11977,-98.05894,-90.73266
-0.14086605,-0.4999237,583.8303018,-95.42492,-100.1029,-89.64532
-0.14036205,-0.4968108,583.8908525,-84.36737,-92.24723,-90.03009
-0.13985805,-0.4983062,583.9514033,-83.89087,-90.6759,-91.03016
-0.13935405,-0.5001984,584.011954,-81.6611,-91.85055,-91.16096
-0.13885005,-0.5008087,584.0725048,-80.13009,-95.15175,-90.81284
-0.13834605,-0.5012971,584.1330555,-87.92691,-109.9807,-91.4324
-0.13784205,-0.4995575,584.1936063,-79.65819,-100.9693,-93.87386
-0.13733805,-0.4995575,584.254157,-89.00666,-97.79427,-97.48038
-0.13683405,-0.498703,584.3147078,-83.75102,-100.8588,-96.46832
-0.13633005,-0.5009308,584.3752585,-83.87019,-109.5515,-96.49021
-0.13582605,-0.4981841,584.4358093,-90.31953,-95.30582,-102.7433
-0.13532205,-0.5005646,584.49636,-87.86964,-95.03326,-107.2369
-0.13481805,-0.5012971,584.5569107,-79.81035,-96.56621,-98.73216
-0.13431405,-0.4999237,584.6174615,-89.43045,-93.86566,-95.59715
-0.13381005,-0.5012971,584.6780122,-75.43179,-92.50545,-86.74949
-0.13330605,-0.498825,584.738563,-76.65676,-94.71259,-75.14035
-0.13280205,-0.5014191,584.7991137,-74.507,-88.11565,-67.66133
-0.13229805,-0.5008087,584.8596645,-70.58633,-88.67614,-63.47183
-0.13179405,-0.4991913,584.9202152,-77.06738,-69.24743,-61.57578
-0.13129005,-0.5010529,584.980766,-63.27889,-62.69659,-61.03163
-0.13078605,-0.5003204,585.0413167,-62.5785,-61.08634,-60.94421
-0.13028205,-0.4991913,585.1018675,-69.59989,-63.4723,-60.98923
-0.12977805,-0.5000458,585.1624182,-85.68519,-70.54481,-61.6937
-0.12927405,-0.5010529,585.222969,-75.28199,-88.92175,-63.88037
-0.12877005,-0.4989471,585.2835197,-80.0907,-90.15171,-68.24503
-0.12826605,-0.5000458,585.3440705,-77.67356,-94.86974,-75.43128
-0.12776205,-0.4996796,585.4046212,-78.48933,-91.11356,-85.7718
-0.12725805,-0.4999237,585.465172,-83.19048,-96.17567,-92.99974
-0.12675405,-0.4990692,585.5257227,-81.74811,-112.796,-93.87286
-0.12625005,-0.5019379,585.5862734,-84.32607,-97.44946,-97.00783
-0.12574605,-0.4991913,585.6468242,-92.18106,-97.32327,-107.2017
-0.12524205,-0.4983062,585.7073749,-86.72435,-98.10667,-106.3795
-0.12473805,-0.4981841,585.7679257,-86.40057,-95.65209,-104.7454
-0.12423405,-0.5008087,585.8284764,-96.30901,-97.12466,-111.2212
-0.12373005,-0.5009308,585.8890272,-80.88474,-97.69106,-101.771
-0.12322605,-0.50206,585.9495779,-88.26921,-105.0787,-100.8011
-0.12272205,-0.5004425,586.0101287,-82.0583,-108.2168,-102.8524
-0.12221805,-0.5001984,586.0706794,-81.36133,-105.0521,-106.0876
-0.12171405,-0.5014191,586.1312302,-88.05188,-104.928,-112.4822
-0.12121005,-0.5023041,586.1917809,-79.81881,-100.1447,-107.4675
-0.12070605,-0.4993133,586.2523317,-93.49723,-103.4763,-99.83112
-0.12020205,-0.5003204,586.3128824,-82.93004,-102.8513,-97.11554
-0.11969805,-0.4990692,586.3734332,-85.39755,-97.68818,-99.45306
-0.11919405,-0.4999237,586.4339839,-88.42836,-93.74488,-100.4438
-0.11869005,-0.5004425,586.4945347,-86.2988,-97.09496,-97.02992
-0.11818605,-0.5004425,586.5550854,-80.36622,-98.09144,-94.43509
-0.11768205,-0.4980621,586.6156361,-88.55648,-94.32232,-91.46545
-0.11717805,-0.5015412,586.6761869,-75.5528,-93.0154,-84.13339
-0.11667405,-0.4995575,586.7367376,-76.815,-90.36539,-74.36707
-0.11617005,-0.5018159,586.7972884,-73.81583,-93.16136,-67.30945
-0.11566605,-0.498825,586.8578391,-71.2576,-85.75352,-63.17368
-0.11516205,-0.5006866,586.9183899,-75.91009,-69.16206,-61.25229
-0.11465805,-0.4995575,586.9789406,-63.51883,-62.65795,-60.69616
-0.11415405,-0.5000458,587.0394914,-62.32406,-60.93184,-60.64016
-0.11365005,-0.501175,587.1000421,-69.2593,-63.14289,-60.7284
-0.11314605,-0.4998016,587.1605929,-84.86637,-69.89068,-61.4472
-0.11264205,-0.5000458,587.2211436,-75.08142,-86.2395,-63.63703
-0.11213805,-0.5015412,587.2816944,-80.29602,-91.07155,-68.09074
-0.11163405,-0.4990692,587.3422451,-76.73033,-94.8071,-75.78187
-0.11113005,-0.501175,587.4027959,-78.45859,-98.99368,-88.54439
-0.11062605,-0.5005646,587.4633466,-79.84528,-89.7693,-95.35439
-0.11012205,-0.498703,587.5238973,-80.05481,-87.88647,-93.16298
-0.10961805,-0.5006866,587.5844481,-87.03144,-95.47311,-89.68333
-0.10911405,-0.5009308,587.6449988,-87.92297,-102.2955,-89.5114
-0.10861005,-0.5000458,587.7055496,-89.01201,-94.19773,-93.5087
-0.10810605,-0.4985504,587.7661003,-88.79976,-95.62326,-94.2023
-0.10760205,-0.5010529,587.8266511,-95.31859,-109.8894,-90.93605
-0.10709805,-0.4999237,587.8872018,-83.81392,-94.87053,-89.62488
-0.10659405,-0.5014191,587.9477526,-86.25168,-92.16714,-87.66664
-0.10609005,-0.5008087,588.0083033,-83.04736,-93.51843,-85.51647
-0.10558605,-0.4996796,588.0688541,-82.37366,-92.02405,-84.73514
-0.10508205,-0.5000458,588.1294048,-87.60826,-88.65065,-85.28252
-0.10457805,-0.5001984,588.1899556,-78.58364,-87.91909,-85.96215
-0.10407405,-0.5012971,588.2505063,-97.30984,-91.67072,-85.92429
-0.10357005,-0.5008087,588.3110571,-83.58572,-107.4835,-86.3224
-0.10306605,-0.4990692,588.3716078,-85.93155,-94.71687,-88.46625
-0.10256205,-0.5010529,588.4321586,-87.49937,-92.56867,-91.88934
-0.10205805,-0.4985504,588.4927093,-86.58359,-95.14716,-92.58626
-0.10155405,-0.5004425,588.55326,-79.92029,-110.7126,-92.0103
-0.10105005,-0.50206,588.6138108,-93.47514,-99.60973,-91.38882
-0.10054605,-0.5006866,588.6743615,-75.82336,-92.60204,-84.89476
-0.10004205,-0.498825,588.7349123,-77.58773,-92.04544,-75.02051
-0.09953805,-0.5008087,588.795463,-74.15216,-91.45187,-67.84392
-0.09903405,-0.4989471,588.8560138,-71.16412,-87.4566,-63.6324
-0.09853005,-0.5008087,588.9165645,-75.00842,-69.80744,-61.66499
-0.09802605,-0.4989471,588.9771153,-63.87816,-63.0311,-61.08515
-0.09752205,-0.5008087,589.037666,-62.45838,-61.18624,-61.01883
-0.09701805,-0.4990692,589.0982168,-69.23892,-63.32365,-61.08587
-0.09651405,-0.5010529,589.1587675,-83.28891,-70.06928,-61.74982
-0.09601005,-0.5005646,589.2193183,-75.31253,-87.41754,-63.82815
-0.09550605,-0.5008087,589.279869,-80.10509,-88.82457,-68.0239
-0.09500205,-0.5026703,589.3404198,-77.81012,-100.2941,-74.9196
-0.09449805,-0.5015412,589.4009705,-78.29192,-91.41516,-84.49057
-0.09399405,-0.5003204,589.4615212,-82.80731,-93.30029,-91.39867
-0.09349005,-0.4976959,589.522072,-81.30722,-99.81338,-90.45098
-0.09298605,-0.4994354,589.5826227,-84.6115,-96.98494,-89.7673
-0.09248205,-0.5019379,589.6431735,-86.31792,-93.06956,-91.18542
-0.09197805,-0.501175,589.7037242,-89.00567,-92.50587,-93.28482
-0.09147405,-0.5006866,589.764275,-89.17102,-92.6311,-93.92525
-0.09097005,-0.5009308,589.8248257,-94.82365,-96.16495,-95.04996
-0.09046605,-0.5018159,589.8853765,-83.95833,-107.3858,-97.81834
-0.08996205,-0.5001984,589.9459272,-87.91664,-107.3157,-99.12438
-0.08945805,-0.4991913,590.006478,-84.01325,-101.9049,-100.7266
-0.08895405,-0.5009308,590.0670287,-80.40902,-93.78801,-102.0196
-0.08845005,-0.4998016,590.1275795,-86.62784,-94.94417,-99.18857
-0.08794605,-0.5018159,590.1881302,-79.93102,-106.3492,-96.48427
-0.08744205,-0.4995575,590.248681,-92.22739,-97.27654,-96.6873
-0.08693805,-0.5010529,590.3092317,-82.60684,-96.58864,-100.9104
-0.08643405,-0.4999237,590.3697825,-85.28409,-98.04879,-106.718
-0.08593005,-0.5005646,590.4303332,-88.03767,-96.30128,-101.547
-0.08542605,-0.501175,590.4908839,-84.3676,-98.38466,-94.75906
-0.08492205,-0.4976959,590.5514347,-80.1613,-104.0555,-91.83514
-0.08441805,-0.5016633,590.6119854,-95.62019,-93.89674,-90.9858
-0.08391405,-0.5005646,590.6725362,-75.3399,-89.33774,-85.16412
-0.08341005,-0.5001984,590.7330869,-78.42065,-91.37222,-75.43997
-0.08290605,-0.501175,590.7936377,-73.63617,-91.5559,-68.17446
-0.08240205,-0.5014191,590.8541884,-71.74039,-92.75885,-63.88352
-0.08189805,-0.4991913,590.9147392,-74.72702,-70.57423,-61.87086
-0.08139405,-0.4999237,590.9752899,-64.34904,-63.37764,-61.27812
-0.08089005,-0.5008087,591.0358407,-62.42435,-61.328,-61.20563
-0.08038605,-0.5004425,591.0963914,-68.90282,-63.30057,-61.23116
-0.07988205,-0.5009308,591.1569422,-82.3092,-69.83649,-61.80087
-0.07937805,-0.5003204,591.2174929,-75.64931,-86.36653,-63.73766
-0.07887405,-0.4989471,591.2780437,-80.80262,-90.65835,-67.74934
-0.07837005,-0.5026703,591.3385944,-77.48012,-92.87215,-74.44657
-0.07786605,-0.501175,591.3991452,-78.23055,-87.2414,-83.85469
-0.07736205,-0.5012971,591.4596959,-84.27722,-92.04066,-89.11826
-0.07685805,-0.5018159,591.5202466,-81.05582,-113.0586,-88.96892
-0.07635405,-0.5010529,591.5807974,-90.15445,-95.47904,-90.81216
-0.07585005,-0.5004425,591.6413481,-89.94941,-95.1187,-94.50433
-0.07534605,-0.4998016,591.7018989,-89.21341,-100.9664,-95.9364
-0.07484205,-0.5000458,591.7624496,-92.20741,-109.4463,-96.97083
-0.07433805,-0.4991913,591.8230004,-99.10455,-103.2648,-95.83859
-0.07383405,-0.4999237,591.8835511,-83.86684,-99.62408,-94.37517
-0.07333005,-0.5016633,591.9441019,-85.49844,-92.82828,-92.5451
-0.07282605,-0.5004425,592.0046526,-81.62921,-92.89056,-90.09291
-0.07232205,-0.4996796,592.0652034,-82.09071,-97.02714,-88.96083
-0.07181805,-0.5006866,592.1257541,-88.64632,-94.31934,-89.82182
-0.07131405,-0.5003204,592.1863049,-78.82605,-92.76126,-92.31812
-0.07081005,-0.4999237,592.2468556,-91.58258,-96.60485,-94.14887
-0.07030605,-0.5010529,592.3074064,-82.10446,-100.8853,-94.79237
-0.06980205,-0.5004425,592.3679571,-84.35867,-99.37762,-98.42609
-0.06929805,-0.5019379,592.4285078,-89.34716,-99.85875,-109.7348
-0.06879405,-0.5019379,592.4890586,-84.12427,-97.33324,-102.3403
-0.06829005,-0.5021821,592.5496093,-79.80572,-97.14497,-103.5652
-0.06778605,-0.4976959,592.6101601,-93.31234,-94.04283,-103.4747
-0.06728205,-0.5004425,592.6707108,-74.77315,-94.87794,-88.9384
-0.06677805,-0.5023041,592.7312616,-80.28082,-98.83879,-76.38001
-0.06627405,-0.501175,592.7918123,-73.43454,-90.56503,-68.52151
-0.06577005,-0.5000458,592.8523631,-72.16998,-90.2626,-64.03134
-0.06526605,-0.4994354,592.9129138,-73.9416,-70.48496,-61.91075
-0.06476205,-0.5000458,592.9734646,-64.47667,-63.36916,-61.25515
-0.06425805,-0.4999237,593.0340153,-62.32565,-61.30554,-61.17017
-0.06375405,-0.5015412,593.0945661,-68.92521,-63.24184,-61.22889
-0.06325005,-0.4998016,593.1551168,-82.47651,-69.7394,-61.86089
-0.06274605,-0.5024262,593.2156676,-75.13467,-86.01169,-63.90451
-0.06224205,-0.5003204,593.2762183,-80.58829,-87.71896,-68.15186
-0.06173805,-0.50206,593.3367691,-77.8413,-99.27496,-75.56304
-0.06123405,-0.4993133,593.3973198,-78.84799,-95.43889,-88.87969
-0.06073005,-0.4990692,593.4578705,-82.757,-103.3485,-101.0533
-0.06022605,-0.50206,593.5184213,-80.07039,-98.36815,-98.23631
-0.05972205,-0.5015412,593.578972,-86.43539,-93.16882,-98.80746
-0.05921805,-0.49794,593.6395228,-89.05785,-98.86632,-94.55045
-0.05871405,-0.4991913,593.7000735,-86.10511,-98.65661,-91.69186
-0.05821005,-0.4990692,593.7606243,-90.12862,-95.36781,-91.74821
-0.05770605,-0.4980621,593.821175,-96.90385,-95.39702,-93.39211
-0.05720205,-0.5006866,593.8817258,-81.77103,-91.71284,-93.06709
-0.05669805,-0.5003204,593.9422765,-89.05907,-95.34937,-93.32908
-0.05619405,-0.5005646,594.0028273,-83.17535,-98.15128,-96.20667
-0.05569005,-0.5000458,594.063378,-80.77074,-94.30318,-101.6838
-0.05518605,-0.5014191,594.1239288,-87.63776,-103.1898,-103.555
-0.05468205,-0.5010529,594.1844795,-79.02293,-97.69974,-103.658
-0.05417805,-0.5010529,594.2450303,-98.01979,-97.38278,-114.2912
-0.05367405,-0.4991913,594.305581,-81.51862,-107.2123,-98.29218
-0.05317005,-0.5006866,594.3661317,-85.43253,-96.58263,-96.58638
-0.05266605,-0.5012971,594.4266825,-86.85592,-93.28026,-99.61987
-0.05216205,-0.50206,594.4872332,-84.36458,-94.65389,-96.33722
-0.05165805,-0.5010529,594.547784,-80.43736,-99.66432,-92.32632
-0.05115405,-0.498703,594.6083347,-88.77249,-101.1588,-90.77702
-0.05065005,-0.4991913,594.6688855,-75.52531,-91.39371,-85.84682
-0.05014605,-0.4993133,594.7294362,-79.40744,-90.19725,-75.9774
-0.04964205,-0.5025483,594.789987,-73.01549,-90.85751,-68.38416
-0.04913805,-0.4996796,594.8505377,-72.33754,-96.32854,-63.87595
-0.04863405,-0.5003204,594.9110885,-73.4196,-71.01091,-61.70802
-0.04813005,-0.498703,594.9716392,-64.75343,-63.44379,-61.01669
-0.04762605,-0.4991913,595.03219,-62.14036,-61.12045,-60.91853
-0.04712205,-0.4998016,595.0927407,-68.34113,-62.77393,-60.97517
-0.04661805,-0.4999237,595.1532915,-80.14877,-68.76703,-61.58978
-0.04611405,-0.5008087,595.2138422,-75.34538,-83.13048,-63.59261
-0.04561005,-0.5006866,595.274393,-80.13506,-88.07973,-67.80687
-0.04510605,-0.5005646,595.3349437,-77.26063,-91.83524,-75.33262
-0.04460205,-0.4980621,595.3954944,-79.65401,-107.4369,-89.30104
-0.04409805,-0.49794,595.4560452,-81.44802,-94.58971,-92.16264
-0.04359405,-0.5012971,595.5165959,-79.89092,-91.27262,-90.60147
-0.04309005,-0.4983062,595.5771467,-88.33546,-97.20844,-88.09785
-0.04258605,-0.5012971,595.6376974,-86.45031,-101.1008,-86.73006
-0.04208205,-0.4999237,595.6982482,-87.97112,-90.21342,-87.55322
-0.04157805,-0.5001984,595.7587989,-87.02461,-88.30965,-88.36664
-0.04107405,-0.5021821,595.8193497,-87.61444,-91.97398,-88.13165
-0.04057005,-0.5015412,595.8799004,-83.67088,-98.60593,-89.21169
-0.04006605,-0.5009308,595.9404512,-90.35571,-97.36819,-92.95514
-0.03956205,-0.5006866,596.0010019,-81.42241,-103.9971,-97.03034
-0.03905805,-0.50206,596.0615527,-82.54044,-103.5617,-95.10385
-0.03855405,-0.5012971,596.1221034,-84.33871,-96.49812,-93.94852
-0.03805005,-0.5008087,596.1826542,-79.92695,-93.87099,-92.11765
-0.03754605,-0.4983062,596.2432049,-100.302,-94.80554,-89.99152
-0.03704205,-0.4999237,596.3037557,-83.03082,-97.80262,-90.14168
-0.03653805,-0.5003204,596.3643064,-86.15688,-91.5822,-92.64102
-0.03603405,-0.5014191,596.4248571,-88.20102,-93.22255,-94.34064
